ID,is_lens,Einstein_area,numb_pix_lensed_image,flux_lensed_image_in_sigma
111839,0,8.37E-11,0,0
111840,0,1.30E-10,0,0
111841,0,7.01E-10,0,0
111842,1,3.76E-11,133,331.45
111843,1,4.01E-11,220,648.836
111844,1,1.33E-10,143,185.888
111845,1,1.70E-10,311,806.006
111846,1,4.78E-11,282,1322.56
111847,1,4.18E-11,122,173.357
111848,1,1.01E-10,76,124.356
111849,0,2.47E-10,0,0
111850,1,6.20E-11,271,1099.58
111851,0,6.93E-11,0,0
111852,1,7.74E-10,318,489.595
111853,0,2.54E-11,0,0
111854,1,1.49E-10,29,68.3948
111855,1,1.10E-10,589,1801.8
111856,0,7.94E-11,0,0
111857,0,2.23E-09,0,0
111858,1,2.00E-10,246,591.099
111859,1,5.98E-11,45,94.8458
111860,0,7.30E-11,0,0
111861,1,8.59E-11,236,622.796
111862,0,1.07E-10,0,0
111863,0,7.47E-12,0,0
111864,0,2.55E-09,0,0
111865,0,3.36E-11,0,0
111866,0,2.38E-11,0,0
111867,1,2.26E-11,64,345.867
111868,0,5.95E-10,0,0
111869,0,1.21E-09,0,0
111870,1,8.31E-10,45,65.9609
111871,0,7.58E-12,0,0
111872,0,1.18E-11,0,0
111873,0,2.03E-09,0,0
111874,0,4.28E-11,0,0
111875,0,4.25E-11,0,0
111876,1,1.26E-11,99,238.726
111877,1,2.12E-09,33,41.1154
111878,1,2.34E-09,180,367.501
111879,1,5.83E-10,190,246.189
111880,1,1.17E-10,6,6.2088
111881,0,4.12E-10,0,0
111882,1,1.70E-11,89,178.527
111883,1,2.28E-09,0,0
111884,1,9.36E-10,644,1937.55
111885,1,6.48E-11,0,0
111886,1,3.87E-11,145,369.733
111887,0,1.32E-09,0,0
111888,1,1.84E-09,0,0
111889,0,8.09E-12,0,0
111890,0,9.44E-12,0,0
111891,0,7.04E-10,0,0
111892,0,1.90E-09,0,0
111893,1,1.43E-10,205,384.995
111894,0,1.01E-10,0,0
111895,0,3.83E-11,0,0
111896,0,3.02E-10,0,0
111897,0,1.98E-11,0,0
111898,1,1.50E-11,73,135.577
111899,1,4.83E-11,64,85.8823
111900,0,1.28E-09,0,0
111901,1,7.72E-11,115,261.849
111902,0,2.29E-11,0,0
111903,0,1.47E-10,0,0
111904,0,9.13E-12,0,0
111905,1,2.47E-11,75,95.6423
111906,1,6.08E-11,197,580.835
111907,0,1.48E-10,0,0
111908,0,6.34E-10,0,0
111909,1,2.39E-10,925,7140.02
111910,0,8.10E-11,0,0
111911,0,9.24E-10,0,0
111912,0,1.28E-09,0,0
111913,1,6.44E-10,90,150.739
111914,1,1.73E-10,786,49886.4
111915,1,2.30E-10,17,20.5873
111916,1,1.33E-10,229,452.345
111917,1,3.97E-10,233,364.54
111918,1,2.03E-09,28,50.362
111919,0,2.43E-10,0,0
111920,0,1.84E-09,0,0
111921,1,2.00E-09,34,45.2982
111922,0,3.37E-11,0,0
111923,0,9.40E-10,0,0
111924,0,1.50E-11,0,0
111925,1,4.13E-10,4,4.04294
111926,0,3.88E-11,0,0
111927,1,9.86E-10,26,41.7486
111928,0,2.13E-11,0,0
111929,0,2.01E-09,0,0
111930,1,8.17E-10,577,1183.36
111931,0,1.46E-10,0,0
111932,0,2.05E-09,0,0
111933,1,1.39E-11,114,337.294
111934,0,8.71E-10,0,0
111935,0,9.25E-10,0,0
111936,0,2.55E-09,0,0
111937,1,1.88E-09,462,1229.03
111938,1,1.29E-10,340,1001.16
111939,0,9.87E-11,0,0
111940,0,2.69E-11,0,0
111941,1,8.20E-11,212,616.715
111942,1,4.52E-11,159,414.188
111943,0,9.36E-11,0,0
111944,0,2.40E-09,0,0
111945,0,7.31E-10,0,0
111946,1,9.03E-12,0,0
111947,1,1.30E-11,56,115.369
111948,0,3.87E-11,0,0
111949,0,4.07E-10,0,0
111950,0,1.44E-11,0,0
111951,1,3.29E-11,274,3649.76
111952,0,1.38E-11,0,0
111953,1,2.83E-11,0,0
111954,1,1.24E-09,40,46.2968
111955,0,1.66E-09,0,0
111956,1,4.18E-11,390,5442.65
111957,0,5.14E-11,0,0
111958,0,4.95E-11,0,0
111959,1,4.74E-11,94,192.808
111960,0,1.05E-09,0,0
111961,0,2.32E-11,0,0
111962,0,1.17E-11,0,0
111963,0,9.44E-12,0,0
111964,1,1.84E-09,72,147.768
111965,0,1.65E-09,0,0
111966,0,1.86E-09,0,0
111967,1,2.37E-10,0,0
111968,1,2.75E-10,443,873.137
111969,0,1.89E-11,0,0
111970,0,1.72E-11,0,0
111971,0,1.28E-09,0,0
111972,0,9.31E-10,0,0
111973,0,7.23E-11,0,0
111974,0,8.14E-11,0,0
111975,0,7.92E-11,0,0
111976,0,1.36E-09,0,0
111977,0,1.14E-10,0,0
111978,1,1.76E-11,131,679.696
111979,1,1.34E-10,218,566.837
111980,1,2.34E-10,67,163.669
111981,0,3.27E-11,0,0
111982,1,6.72E-11,10,13.7867
111983,1,1.62E-09,0,0
111984,0,2.23E-09,0,0
111985,1,8.34E-10,539,1184.79
111986,1,2.25E-11,2,2.05353
111987,0,1.21E-09,0,0
111988,1,1.14E-10,346,1463.47
111989,1,1.78E-11,96,193.193
111990,1,1.13E-11,89,295.453
111991,0,1.11E-09,0,0
111992,1,1.25E-11,86,121.937
111993,1,8.07E-11,200,409.94
111994,1,2.16E-11,376,13164.9
111995,1,8.32E-11,257,836.142
111996,0,3.25E-10,0,0
111997,0,8.51E-12,0,0
111998,0,1.33E-11,0,0
111999,0,3.20E-11,0,0
112000,0,6.05E-11,0,0
112001,0,3.97E-11,0,0
112002,1,1.37E-09,62,101.962
112003,1,2.13E-11,66,96.6235
112004,0,1.35E-10,0,0
112005,0,2.21E-11,0,0
112006,0,1.40E-11,0,0
112007,1,6.41E-10,91,210.577
112008,1,1.45E-11,71,162.906
112009,1,1.14E-10,78,87.5925
112010,1,1.88E-10,31,42.9249
112011,0,1.01E-10,0,0
112012,1,1.96E-11,240,1175.79
112013,1,7.99E-10,127,212.348
112014,0,6.95E-12,0,0
112015,0,1.68E-09,0,0
112016,1,8.75E-10,483,895.928
112017,1,6.15E-10,22,38.3619
112018,0,1.29E-11,0,0
112019,1,2.32E-09,66,90.4939
112020,0,8.68E-10,0,0
112021,0,8.36E-10,0,0
112022,0,1.49E-11,0,0
112023,1,3.02E-10,9,13.0546
112024,0,2.33E-11,0,0
112025,0,6.19E-10,0,0
112026,0,1.19E-11,0,0
112027,1,1.26E-09,87,147.346
112028,1,4.12E-10,0,0
112029,0,4.77E-11,0,0
112030,1,1.67E-11,91,359.974
112031,1,2.46E-10,149,229.794
112032,0,5.68E-11,0,0
112033,1,1.05E-10,182,285.786
112034,0,1.66E-11,0,0
112035,0,8.76E-11,0,0
112036,0,8.42E-10,0,0
112037,0,7.67E-10,0,0
112038,1,2.68E-10,557,3247.41
112039,0,2.46E-11,0,0
112040,0,2.27E-11,0,0
112041,1,2.84E-10,53,107.326
112042,1,1.33E-11,64,90.5954
112043,1,1.30E-09,317,604.664
112044,0,2.23E-09,0,0
112045,0,5.98E-10,0,0
112046,0,1.84E-09,0,0
112047,0,7.38E-10,0,0
112048,0,7.59E-10,0,0
112049,0,1.06E-10,0,0
112050,1,4.41E-10,715,3674.66
112051,0,1.40E-09,0,0
112052,1,1.20E-11,211,388.479
112053,1,8.32E-10,8,10.7198
112054,0,1.13E-10,0,0
112055,0,1.87E-10,0,0
112056,0,1.65E-10,0,0
112057,0,4.28E-11,0,0
112058,1,3.21E-11,82,124.331
112059,0,5.16E-11,0,0
112060,0,1.60E-10,0,0
112061,1,2.17E-09,211,697.16
112062,0,7.74E-11,0,0
112063,0,1.33E-10,0,0
112064,0,5.26E-11,0,0
112065,1,2.66E-11,128,664.825
112066,1,2.80E-11,140,489.964
112067,1,7.36E-10,0,0
112068,0,8.27E-10,0,0
112069,0,3.98E-11,0,0
112070,0,1.96E-09,0,0
112071,0,4.24E-10,0,0
112072,1,3.10E-10,45,63.717
112073,0,4.13E-11,0,0
112074,0,1.28E-11,0,0
112075,0,9.83E-11,0,0
112076,1,1.72E-10,495,878.142
112077,1,2.24E-09,22,28.6684
112078,1,2.03E-11,148,285.036
112079,0,1.47E-09,0,0
112080,1,1.30E-10,225,366.258
112081,0,1.18E-09,0,0
112082,1,9.68E-11,211,302.787
112083,0,1.04E-09,0,0
112084,0,2.46E-09,0,0
112085,0,9.92E-11,0,0
112086,0,1.59E-11,0,0
112087,1,3.01E-10,577,2745.99
112088,0,5.25E-10,0,0
112089,0,1.07E-09,0,0
112090,0,1.77E-10,0,0
112091,0,4.16E-11,0,0
112092,0,1.19E-09,0,0
112093,0,8.92E-12,0,0
112094,1,1.62E-11,64,104.877
112095,0,5.20E-11,0,0
112096,0,7.78E-12,0,0
112097,1,1.01E-10,99,167.044
112098,0,9.06E-10,0,0
112099,1,5.91E-11,253,1051.25
112100,1,1.43E-10,257,351.885
112101,1,1.99E-09,78,180.517
112102,0,1.02E-10,0,0
112103,0,2.99E-10,0,0
112104,0,2.21E-09,0,0
112105,1,2.04E-09,1610,3122.08
112106,0,2.95E-11,0,0
112107,0,1.30E-10,0,0
112108,0,3.62E-11,0,0
112109,1,1.08E-09,88,225.739
112110,1,1.44E-10,105,138.692
112111,0,2.40E-09,0,0
112112,1,5.05E-11,188,783.996
112113,0,6.34E-11,0,0
112114,0,1.08E-09,0,0
112115,0,3.60E-10,0,0
112116,1,2.09E-09,1370,2767.24
112117,0,1.13E-11,0,0
112118,1,5.56E-10,0,0
112119,1,2.99E-11,102,209.844
112120,0,2.71E-11,0,0
112121,0,4.99E-11,0,0
112122,1,3.14E-11,27,30.5895
112123,1,1.55E-11,106,319.309
112124,1,2.46E-11,141,314.097
112125,0,7.81E-10,0,0
112126,1,8.41E-10,467,852.722
112127,0,4.63E-11,0,0
112128,1,1.25E-10,548,2764.34
112129,0,9.16E-10,0,0
112130,0,6.43E-10,0,0
112131,0,1.99E-09,0,0
112132,0,6.20E-10,0,0
112133,0,1.92E-11,0,0
112134,1,1.55E-10,231,377.135
112135,0,2.30E-09,0,0
112136,0,1.03E-10,0,0
112137,1,7.06E-12,26,33.018
112138,1,5.70E-11,286,2073.78
112139,1,1.16E-10,228,535.285
112140,0,3.60E-11,0,0
112141,0,1.56E-10,0,0
112142,1,7.58E-12,111,252.683
112143,0,8.74E-10,0,0
112144,1,8.41E-12,43,77.0055
112145,1,3.45E-10,245,377.565
112146,0,2.47E-09,0,0
112147,0,2.02E-11,0,0
112148,1,8.14E-10,16,23.1725
112149,0,4.06E-10,0,0
112150,0,2.87E-09,0,0
112151,0,1.94E-09,0,0
112152,0,2.03E-09,0,0
112153,0,1.31E-11,0,0
112154,0,9.66E-11,0,0
112155,0,1.74E-10,0,0
112156,0,1.07E-11,0,0
112157,0,3.62E-10,0,0
112158,0,1.99E-10,0,0
112159,0,3.37E-11,0,0
112160,1,2.42E-09,663,3513.89
112161,1,1.44E-10,0,0
112162,1,7.08E-10,10,15.0986
112163,1,9.07E-10,32,50.505
112164,0,2.49E-09,0,0
112165,0,5.19E-10,0,0
112166,0,8.27E-10,0,0
112167,1,5.53E-10,200,873.065
112168,1,2.11E-11,112,462.259
112169,0,7.58E-12,0,0
112170,0,1.04E-09,0,0
112171,0,1.17E-10,0,0
112172,1,4.60E-11,237,1921.8
112173,1,1.31E-10,311,1070.73
112174,0,1.84E-09,0,0
112175,0,1.04E-10,0,0
112176,0,2.24E-11,0,0
112177,1,1.29E-10,361,829.175
112178,1,8.53E-10,821,2862.71
112179,0,3.57E-11,0,0
112180,0,2.91E-10,0,0
112181,0,3.66E-10,0,0
112182,1,4.35E-11,1024,10064.1
112183,0,9.13E-12,0,0
112184,1,2.47E-10,311,735.636
112185,0,2.30E-09,0,0
112186,1,1.29E-10,263,567.671
112187,0,1.76E-11,0,0
112188,0,1.48E-10,0,0
112189,0,5.16E-11,0,0
112190,0,7.99E-12,0,0
112191,1,7.36E-11,145,214.677
112192,1,2.11E-11,557,2616.17
112193,1,9.68E-11,209,433.801
112194,0,9.34E-12,0,0
112195,1,1.09E-09,236,384.527
112196,0,3.48E-11,0,0
112197,0,1.86E-09,0,0
112198,0,2.19E-09,0,0
112199,1,1.86E-09,29,34.9537
112200,0,3.85E-11,0,0
112201,1,1.81E-11,522,3751.08
112202,1,8.92E-12,75,274.482
112203,1,1.30E-10,326,925.758
112204,0,8.24E-10,0,0
112205,1,3.07E-11,0,0
112206,0,9.31E-10,0,0
112207,1,2.83E-11,90,180.763
112208,1,1.67E-11,143,956.461
112209,0,1.47E-11,0,0
112210,0,8.09E-11,0,0
112211,0,8.61E-12,0,0
112212,1,6.90E-10,22,32.3112
112213,0,8.92E-12,0,0
112214,0,7.91E-10,0,0
112215,1,5.95E-11,152,311.306
112216,0,2.73E-09,0,0
112217,1,6.15E-10,0,0
112218,1,1.12E-09,861,3127.92
112219,1,5.40E-11,0,0
112220,1,6.46E-10,180,477.164
112221,0,9.13E-12,0,0
112222,0,1.86E-09,0,0
112223,0,2.12E-09,0,0
112224,0,1.48E-10,0,0
112225,0,9.98E-10,0,0
112226,0,2.09E-10,0,0
112227,0,5.14E-10,0,0
112228,1,1.09E-09,81,113.642
112229,0,3.30E-10,0,0
112230,1,5.65E-11,191,692.586
112231,0,2.41E-10,0,0
112232,0,1.15E-09,0,0
112233,1,6.75E-12,86,142.366
112234,0,5.44E-10,0,0
112235,1,8.51E-12,132,345.817
112236,1,1.87E-10,399,826.712
112237,0,1.90E-09,0,0
112238,1,1.39E-11,46,74.4858
112239,1,9.21E-10,66,129.743
112240,1,1.12E-09,89,153.55
112241,1,2.53E-11,223,929.134
112242,0,3.43E-11,0,0
112243,1,5.40E-10,10,11.6701
112244,0,9.24E-12,0,0
112245,1,6.43E-11,218,652.211
112246,0,1.55E-10,0,0
112247,0,1.86E-11,0,0
112248,1,2.44E-11,0,0
112249,0,2.06E-10,0,0
112250,1,1.67E-10,225,418.194
112251,0,1.85E-09,0,0
112252,0,5.72E-11,0,0
112253,1,6.83E-10,73,116.596
112254,1,4.15E-11,161,455.679
112255,0,2.20E-10,0,0
112256,1,1.43E-10,686,4110.41
112257,0,2.16E-09,0,0
112258,0,1.08E-10,0,0
112259,0,1.05E-09,0,0
112260,0,1.02E-11,0,0
112261,0,3.14E-11,0,0
112262,0,2.03E-10,0,0
112263,1,6.99E-10,31,56.5047
112264,0,7.17E-10,0,0
112265,1,6.18E-10,540,1035.43
112266,1,6.75E-12,69,106.579
112267,0,1.38E-10,0,0
112268,1,7.06E-12,21,37.7445
112269,1,1.20E-11,26,29.8048
112270,1,2.20E-09,2582,12381.6
112271,1,8.80E-11,203,352.116
112272,0,2.68E-10,0,0
112273,1,1.73E-11,201,389.829
112274,1,1.21E-11,18,19.6191
112275,0,5.59E-11,0,0
112276,0,1.42E-11,0,0
112277,1,2.76E-10,5,5.62055
112278,1,3.38E-11,42,49.0649
112279,0,7.89E-12,0,0
112280,1,1.13E-11,65,168.865
112281,1,4.22E-10,1479,17673.7
112282,0,7.99E-10,0,0
112283,0,5.46E-11,0,0
112284,1,7.16E-10,553,1759.63
112285,0,8.30E-12,0,0
112286,0,3.31E-10,0,0
112287,0,8.85E-10,0,0
112288,1,8.53E-10,992,4910.19
112289,1,1.34E-11,95,193.447
112290,0,2.65E-11,0,0
112291,0,1.66E-09,0,0
112292,0,2.18E-11,0,0
112293,1,4.60E-11,213,400.509
112294,1,5.04E-11,138,274.112
112295,1,1.29E-11,97,273.724
112296,1,4.16E-11,93,178.82
112297,0,2.21E-09,0,0
112298,1,2.19E-09,99,200.094
112299,0,1.63E-10,0,0
112300,0,2.64E-11,0,0
112301,0,6.09E-11,0,0
112302,0,7.12E-11,0,0
112303,0,1.32E-11,0,0
112304,1,1.96E-09,53,103.313
112305,0,3.23E-11,0,0
112306,0,1.15E-11,0,0
112307,1,7.66E-10,475,1025.35
112308,0,2.94E-10,0,0
112309,0,2.20E-11,0,0
112310,0,3.02E-10,0,0
112311,0,1.98E-09,0,0
112312,0,1.15E-11,0,0
112313,0,4.09E-11,0,0
112314,0,1.72E-11,0,0
112315,0,1.02E-11,0,0
112316,0,1.23E-09,0,0
112317,0,2.34E-10,0,0
112318,0,1.31E-11,0,0
112319,0,6.07E-11,0,0
112320,0,4.37E-10,0,0
112321,0,8.82E-11,0,0
112322,0,1.01E-11,0,0
112323,0,2.17E-11,0,0
112324,1,7.56E-11,80,110.765
112325,0,2.21E-11,0,0
112326,0,4.06E-10,0,0
112327,1,1.18E-11,115,208.133
112328,0,2.66E-10,0,0
112329,0,1.29E-10,0,0
112330,0,1.20E-11,0,0
112331,1,9.75E-12,63,127.124
112332,1,2.39E-11,44,93.6442
112333,0,3.77E-10,0,0
112334,0,3.86E-11,0,0
112335,0,2.05E-09,0,0
112336,0,1.06E-10,0,0
112337,1,7.39E-11,254,1110.81
112338,0,9.03E-12,0,0
112339,1,6.45E-10,446,787.125
112340,0,2.92E-10,0,0
112341,0,6.61E-10,0,0
112342,0,9.97E-11,0,0
112343,1,5.63E-10,45,81.5736
112344,0,4.19E-10,0,0
112345,0,6.92E-11,0,0
112346,0,8.94E-10,0,0
112347,0,1.18E-10,0,0
112348,0,2.21E-09,0,0
112349,0,2.02E-11,0,0
112350,0,1.11E-10,0,0
112351,0,1.07E-10,0,0
112352,0,1.14E-11,0,0
112353,0,6.66E-10,0,0
112354,0,1.86E-09,0,0
112355,1,3.27E-10,192,254.713
112356,0,6.81E-11,0,0
112357,1,1.10E-10,376,2822.07
112358,1,1.32E-10,53,106.294
112359,0,2.74E-11,0,0
112360,0,9.35E-10,0,0
112361,0,7.06E-12,0,0
112362,0,1.87E-10,0,0
112363,0,1.94E-11,0,0
112364,1,1.89E-11,228,639.451
112365,1,6.34E-10,0,0
112366,0,9.65E-12,0,0
112367,0,1.66E-10,0,0
112368,1,3.28E-11,143,411.687
112369,1,2.06E-09,172,291.872
112370,0,3.62E-10,0,0
112371,0,9.72E-10,0,0
112372,1,3.66E-11,0,0
112373,1,7.60E-11,259,868.777
112374,0,4.62E-10,0,0
112375,1,3.50E-11,148,404.087
112376,0,1.91E-11,0,0
112377,0,2.40E-10,0,0
112378,0,7.87E-11,0,0
112379,0,5.13E-10,0,0
112380,1,8.61E-12,79,275.914
112381,0,9.87E-11,0,0
112382,0,1.09E-11,0,0
112383,1,2.68E-10,97,190.162
112384,0,1.97E-09,0,0
112385,0,2.72E-11,0,0
112386,0,3.99E-10,0,0
112387,1,5.54E-10,72,88.5907
112388,0,2.01E-09,0,0
112389,1,1.09E-10,311,1000.45
112390,1,2.14E-11,36,39.0649
112391,1,5.50E-11,259,1050.4
112392,0,1.65E-10,0,0
112393,0,1.85E-11,0,0
112394,1,2.31E-11,148,334.288
112395,0,4.67E-11,0,0
112396,1,3.37E-11,690,7219.82
112397,1,8.51E-12,0,0
112398,1,1.22E-10,115,174.269
112399,0,6.62E-10,0,0
112400,0,5.56E-10,0,0
112401,0,6.03E-10,0,0
112402,1,1.31E-10,332,1247.57
112403,0,3.87E-11,0,0
112404,1,2.55E-09,239,314.541
112405,1,6.20E-11,199,438.335
112406,0,2.69E-11,0,0
112407,1,7.73E-10,174,281.736
112408,1,8.17E-10,49,75.7716
112409,0,1.04E-10,0,0
112410,1,1.29E-10,347,1000.79
112411,1,2.50E-09,126,312.386
112412,0,2.09E-09,0,0
112413,0,2.33E-10,0,0
112414,0,2.06E-09,0,0
112415,0,4.71E-11,0,0
112416,0,1.31E-10,0,0
112417,0,1.57E-10,0,0
112418,0,1.76E-10,0,0
112419,0,2.45E-11,0,0
112420,0,2.18E-11,0,0
112421,0,1.78E-10,0,0
112422,0,2.42E-09,0,0
112423,0,3.01E-10,0,0
112424,1,7.16E-12,178,1247.36
112425,1,2.73E-10,24,49.9596
112426,0,2.40E-11,0,0
112427,1,5.27E-11,47,63.4805
112428,0,1.02E-09,0,0
112429,0,1.38E-10,0,0
112430,1,2.23E-10,117,159.905
112431,0,2.03E-09,0,0
112432,0,4.11E-11,0,0
112433,0,3.24E-10,0,0
112434,0,7.99E-10,0,0
112435,1,1.37E-11,26,30.5439
112436,1,3.76E-10,281,456.376
112437,0,2.34E-09,0,0
112438,0,9.53E-10,0,0
112439,1,5.73E-11,166,394.478
112440,0,7.89E-12,0,0
112441,0,2.08E-10,0,0
112442,1,9.72E-10,0,0
112443,0,1.62E-11,0,0
112444,0,7.01E-11,0,0
112445,1,1.47E-10,18,23.0983
112446,1,1.98E-09,57,91.2445
112447,1,8.20E-12,89,167.93
112448,0,1.66E-10,0,0
112449,1,2.76E-10,109,141.503
112450,1,1.68E-11,53,66.6962
112451,0,5.78E-10,0,0
112452,0,2.24E-11,0,0
112453,0,4.59E-11,0,0
112454,0,1.54E-11,0,0
112455,0,2.47E-11,0,0
112456,0,2.10E-09,0,0
112457,1,1.36E-11,127,267.557
112458,0,1.46E-11,0,0
112459,0,3.43E-11,0,0
112460,0,5.27E-10,0,0
112461,0,1.79E-10,0,0
112462,0,2.33E-10,0,0
112463,1,2.21E-09,338,431.298
112464,0,7.68E-12,0,0
112465,1,1.87E-11,41,68.2328
112466,1,3.72E-11,160,650.968
112467,0,1.07E-10,0,0
112468,1,8.61E-12,29,35.7793
112469,0,2.82E-09,0,0
112470,1,1.51E-10,433,2154.33
112471,1,2.32E-10,470,1546.22
112472,1,1.39E-11,2,2.10324
112473,1,5.90E-11,171,319.413
112474,0,3.82E-11,0,0
112475,0,7.39E-11,0,0
112476,0,6.85E-12,0,0
112477,1,1.76E-11,46,91.0756
112478,0,4.96E-10,0,0
112479,0,8.92E-12,0,0
112480,1,1.43E-09,150,342.666
112481,0,1.17E-11,0,0
112482,0,4.59E-11,0,0
112483,1,1.31E-09,16,17.5782
112484,1,3.39E-11,131,328.721
112485,0,8.20E-12,0,0
112486,0,6.61E-10,0,0
112487,1,2.21E-09,175,484.475
112488,1,2.40E-09,247,1295.75
112489,0,1.08E-09,0,0
112490,0,3.45E-10,0,0
112491,1,2.60E-10,884,3201.26
112492,1,3.66E-11,155,507.519
112493,0,3.60E-11,0,0
112494,0,2.37E-09,0,0
112495,1,3.51E-10,519,2003.39
112496,0,2.34E-09,0,0
112497,0,2.22E-11,0,0
112498,0,6.92E-10,0,0
112499,0,8.82E-12,0,0
112500,0,2.08E-11,0,0
112501,0,4.28E-11,0,0
112502,1,1.74E-11,194,485.442
112503,0,2.31E-11,0,0
112504,0,7.23E-11,0,0
112505,1,9.31E-10,0,0
112506,0,5.63E-11,0,0
112507,1,6.23E-10,35,59.8296
112508,1,4.00E-11,119,193.377
112509,0,6.83E-10,0,0
112510,1,2.15E-10,233,413.139
112511,1,9.13E-12,24,35.2315
112512,1,6.47E-10,1334,74986.6
112513,1,1.93E-10,569,1387.28
112514,0,6.75E-12,0,0
112515,0,1.95E-11,0,0
112516,0,9.31E-10,0,0
112517,0,6.51E-10,0,0
112518,0,1.19E-10,0,0
112519,1,1.61E-11,130,424.963
112520,0,1.43E-11,0,0
112521,0,1.08E-10,0,0
112522,1,2.14E-11,176,697.056
112523,1,3.74E-11,29,51.811
112524,1,7.89E-10,235,479.804
112525,1,9.57E-11,238,489.974
112526,0,5.24E-10,0,0
112527,1,2.95E-10,128,214.162
112528,0,1.37E-09,0,0
112529,0,1.12E-11,0,0
112530,0,1.81E-10,0,0
112531,0,2.67E-10,0,0
112532,0,1.61E-09,0,0
112533,1,1.05E-11,37,86.6852
112534,0,2.06E-09,0,0
112535,0,1.03E-11,0,0
112536,0,1.95E-11,0,0
112537,0,4.03E-10,0,0
112538,0,1.05E-10,0,0
112539,1,3.67E-11,195,485.934
112540,1,1.20E-10,338,1341.84
112541,1,1.41E-09,69,152.847
112542,0,7.09E-11,0,0
112543,0,7.74E-11,0,0
112544,0,6.82E-11,0,0
112545,0,1.05E-09,0,0
112546,0,2.06E-10,0,0
112547,0,9.21E-10,0,0
112548,1,2.62E-09,471,1225.16
112549,1,8.17E-10,39,62.6703
112550,0,1.28E-09,0,0
112551,0,8.53E-10,0,0
112552,1,4.38E-11,204,791.254
112553,0,1.38E-11,0,0
112554,0,9.30E-10,0,0
112555,0,2.49E-11,0,0
112556,0,5.35E-10,0,0
112557,1,8.48E-11,203,341.718
112558,1,6.90E-10,27,43.7055
112559,0,5.52E-10,0,0
112560,1,7.51E-10,0,0
112561,1,5.69E-11,164,381.939
112562,1,9.31E-11,46,103.354
112563,1,1.43E-09,279,771.765
112564,0,2.50E-10,0,0
112565,0,2.53E-11,0,0
112566,1,8.90E-10,78,124.717
112567,1,4.54E-10,111,284.623
112568,1,9.03E-12,66,106.602
112569,0,8.30E-12,0,0
112570,0,3.33E-11,0,0
112571,0,2.85E-09,0,0
112572,0,6.15E-11,0,0
112573,0,2.31E-10,0,0
112574,1,2.45E-09,344,1467.33
112575,1,8.51E-12,68,189.183
112576,0,5.87E-11,0,0
112577,1,8.52E-10,425,786.259
112578,0,6.34E-10,0,0
112579,0,1.91E-09,0,0
112580,1,4.43E-11,403,11532.8
112581,1,1.82E-09,11,15.6556
112582,1,5.45E-11,120,172.997
112583,0,2.01E-09,0,0
112584,1,6.23E-10,146,315.563
112585,0,1.07E-11,0,0
112586,1,5.19E-11,0,0
112587,0,2.83E-09,0,0
112588,1,2.22E-09,792,5791.02
112589,0,3.10E-10,0,0
112590,1,9.10E-11,187,289.441
112591,0,5.26E-10,0,0
112592,0,2.64E-11,0,0
112593,0,2.35E-09,0,0
112594,1,3.45E-11,70,95.8424
112595,0,1.50E-10,0,0
112596,1,2.19E-11,109,213.079
112597,1,6.20E-10,30,61.0653
112598,0,1.90E-09,0,0
112599,1,2.61E-10,345,895.137
112600,0,1.11E-10,0,0
112601,1,7.99E-12,39,59.2803
112602,1,3.82E-11,78,94.8822
112603,0,8.72E-12,0,0
112604,1,2.76E-11,212,583.483
112605,0,1.72E-11,0,0
112606,1,1.56E-10,649,2445.7
112607,1,8.51E-12,59,159.492
112608,0,9.15E-10,0,0
112609,1,1.02E-09,484,811.913
112610,0,8.79E-10,0,0
112611,0,9.13E-12,0,0
112612,1,1.13E-09,665,1395.97
112613,1,3.10E-11,205,689.982
112614,1,2.76E-10,10,11.3597
112615,1,5.63E-10,8,9.33963
112616,0,3.88E-10,0,0
112617,0,4.25E-11,0,0
112618,0,5.73E-11,0,0
112619,0,2.40E-11,0,0
112620,0,8.09E-12,0,0
112621,0,9.54E-10,0,0
112622,0,6.75E-12,0,0
112623,1,1.73E-10,143,200.858
112624,1,6.20E-10,78,125.128
112625,0,1.05E-10,0,0
112626,0,2.78E-11,0,0
112627,0,4.30E-10,0,0
112628,0,1.25E-11,0,0
112629,1,1.94E-09,51,93.5194
112630,1,5.49E-11,72,250.612
112631,1,4.00E-11,112,156.349
112632,1,9.79E-10,655,1594.2
112633,0,1.84E-09,0,0
112634,1,2.16E-09,994,2839.17
112635,0,3.63E-11,0,0
112636,0,1.33E-09,0,0
112637,0,3.21E-11,0,0
112638,0,5.27E-11,0,0
112639,1,8.82E-10,0,0
112640,1,1.62E-11,81,133.645
112641,0,1.03E-09,0,0
112642,1,1.15E-11,2,2.12729
112643,1,3.01E-10,73,161.574
112644,0,3.47E-11,0,0
112645,0,2.18E-11,0,0
112646,0,6.20E-10,0,0
112647,0,1.20E-09,0,0
112648,0,6.00E-11,0,0
112649,0,5.63E-10,0,0
112650,0,8.61E-12,0,0
112651,0,1.89E-10,0,0
112652,1,8.53E-10,18,36.149
112653,1,4.66E-11,116,178.077
112654,1,1.09E-11,6,6.19964
112655,1,5.97E-10,135,375.033
112656,1,2.26E-10,196,307.937
112657,0,6.95E-12,0,0
112658,1,6.85E-12,60,177.99
112659,1,2.19E-09,191,502.362
112660,1,2.49E-09,814,2471.7
112661,1,4.30E-11,157,509.003
